customer_id,month,data_gb,voice_min,intl_min,sms_count,revenue_inr,failed_payment_count,days_active
SUB101427,2026-03,2.57,222,1,5,119.49,0,28
SUB100564,2026-03,5.15,312,1,7,144.75,0,30
SUB101411,2026-05,23.19,331,2,7,390.52,0,29
SUB100208,2026-03,1.34,215,4,14,106.43,0,27
SUB100494,2026-06,6.9,302,1,17,305.14,0,28
SUB100042,2026-03,24.84,123,2,4,400.46,0,27
SUB100776,2026-02,1.37,360,1,4,99.01,0,27
SUB102008,2026-07,7.29,349,1,14,218.3,0,26
SUB101920,2026-03,5.66,309,1,6,261.04,0,27
SUB102890,2026-05,1.52,96,3,8,122.96,0,30
SUB101424,2026-03,16.73,154,2,8,399.64,0,27
SUB102304,2026-04,4.78,308,1,10,187.91,0,30
SUB102265,2026-03,20.84,89,2,18,613.59,0,26
SUB101883,2026-04,7.16,226,1,9,241.32,1,29
SUB101622,2026-05,3.21,275,0,11,213.95,0,26
SUB100395,2026-06,9.34,99,2,7,231.55,0,27
SUB102255,2026-05,5.92,21,1,21,144.03,0,27
SUB102714,2026-04,2.68,305,4,13,206.22,0,28
SUB100683,2026-05,7.65,469,0,14,182.23,1,27
SUB102310,2026-02,8.12,80,3,15,255.92,0,28
SUB100736,2026-07,3.94,66,2,15,205.15,0,26
SUB101218,2026-03,5.38,310,1,7,266.31,0,28
SUB100205,2026-07,7.95,91,1,11,267.17,0,27
SUB102315,2026-04,3.33,50,2,7,249.75,0,28
SUB100708,2026-03,28.61,228,1,2,351.95,0,26
SUB102819,2026-03,2.18,431,1,13,131.24,0,26
SUB100527,2026-02,7.01,65,0,6,244.49,0,26
SUB102216,2026-05,2.09,229,3,7,214.64,0,29
SUB100367,2026-02,7.12,175,3,4,111.09,1,29
SUB101158,2026-07,11.94,721,3,4,313.64,0,29
SUB100964,2026-06,1.03,559,2,11,149.35,0,27
SUB102762,2026-04,16.6,68,1,5,282.5,0,28
SUB101432,2026-07,6.12,432,3,14,331.15,0,30
SUB102889,2026-04,16.28,81,3,13,271.52,0,29
SUB100646,2026-03,7.98,213,1,14,171.47,0,28
SUB101359,2026-05,19.98,441,2,10,476.15,0,29
SUB102494,2026-03,1.84,243,1,14,157.09,0,28
SUB101814,2026-06,10.29,265,2,15,357.02,0,28
SUB100972,2026-06,3.97,86,3,10,161.23,0,28
SUB100741,2026-02,6.02,76,2,10,161.11,0,26
SUB102813,2026-03,3.46,105,3,15,232.18,0,28
SUB100261,2026-02,5.13,149,2,6,400.92,0,26
SUB102669,2026-06,7.12,447,0,7,284.04,1,30
SUB100644,2026-02,3.67,241,3,8,188.62,0,26
SUB101288,2026-02,2.07,94,3,10,249.54,0,28
SUB101313,2026-03,8.28,525,3,16,311.5,0,30
SUB101668,2026-03,25.23,256,1,6,370.21,0,30
SUB102673,2026-07,7.98,257,2,20,216.52,0,27
SUB103020,2026-02,1.6,257,2,12,236.15,0,26
SUB101800,2026-07,27.28,283,1,13,471.49,0,29
SUB103179,2026-05,5.39,113,0,12,195.47,0,28
SUB100591,2026-03,9.41,113,3,12,265.18,0,27
SUB101610,2026-04,1.8,206,1,3,146.44,0,26
SUB103016,2026-03,5.83,159,1,15,160.25,0,26
SUB102132,2026-05,0.66,13,2,16,188.87,0,28
SUB101467,2026-03,5.03,59,3,9,206.07,0,28
SUB102925,2026-04,15.76,215,1,9,411.53,0,30
SUB102090,2026-03,11.86,229,1,7,138.12,0,29
SUB103127,2026-02,10.53,96,0,5,318.21,1,28
SUB102229,2026-07,5.5,553,2,18,265.17,0,29
SUB102672,2026-03,1.36,270,3,6,180.05,0,29
SUB101323,2026-04,0.65,242,2,9,198.57,0,28
SUB102296,2026-06,16.33,79,3,12,427.74,0,26
SUB100809,2026-07,8.03,191,3,18,243.14,0,30
SUB100085,2026-03,5.97,159,2,9,211.22,0,27
SUB101703,2026-05,6.64,185,1,14,269.35,0,28
SUB101756,2026-06,2.13,118,1,10,76.0,0,29
SUB101291,2026-03,8.74,119,1,6,325.83,0,29
SUB102310,2026-03,7.73,64,3,10,291.5,0,30
SUB101092,2026-04,27.12,973,1,10,345.33,0,30
SUB102561,2026-05,12.06,198,1,10,257.98,0,30
SUB103010,2026-03,8.77,91,2,19,335.28,0,30
SUB102994,2026-07,2.58,170,0,11,136.23,0,29
SUB100570,2026-04,6.24,239,1,7,291.99,0,26
SUB101386,2026-04,28.56,174,4,12,560.47,0,30
SUB102015,2026-06,8.27,165,1,23,119.39,0,28
SUB101051,2026-04,1.53,87,4,4,149.01,0,28
SUB102011,2026-03,5.24,395,5,10,160.76,0,27
SUB102097,2026-06,6.52,35,2,13,273.65,1,27
SUB100392,2026-07,9.21,352,3,11,131.47,0,28
SUB102665,2026-05,10.25,94,3,15,332.61,0,30
SUB100475,2026-06,25.5,326,2,8,601.24,0,27
SUB101546,2026-04,7.34,652,2,8,246.95,0,27
SUB101740,2026-02,9.04,258,1,6,284.7,0,26
SUB100607,2026-06,0.54,341,4,16,101.88,0,26
SUB101204,2026-06,10.1,254,2,9,201.33,0,26
SUB102985,2026-06,5.19,390,0,10,157.66,0,29
SUB102323,2026-05,1.18,435,4,12,157.64,0,26
SUB100381,2026-02,23.52,150,3,7,513.75,0,28
SUB102651,2026-07,5.23,70,1,5,134.65,0,28
SUB102594,2026-07,12.93,803,3,5,396.98,0,29
SUB103062,2026-03,3.85,70,2,13,200.13,0,28
SUB101632,2026-07,1.92,213,5,12,168.64,0,28
SUB101652,2026-06,10.25,315,2,20,222.84,0,27
SUB101609,2026-06,10.25,331,4,10,146.58,0,30
SUB102786,2026-04,20.8,377,1,12,449.95,0,27
SUB102830,2026-05,3.1,96,1,7,274.9,0,30
SUB102091,2026-04,8.63,274,3,10,434.39,0,28
SUB102077,2026-07,47.78,459,2,10,574.47,1,30
SUB101804,2026-05,15.8,54,1,6,305.44,0,26
SUB101515,2026-04,5.98,100,4,18,276.94,0,26
SUB103104,2026-07,6.05,570,2,10,236.72,0,30
SUB102209,2026-06,4.05,495,2,5,174.08,0,26
SUB101656,2026-05,4.8,70,2,3,303.49,0,29
SUB102719,2026-07,6.16,239,2,16,194.67,0,29
SUB101704,2026-07,8.19,68,4,13,216.05,0,29
SUB101810,2026-03,39.23,59,1,9,373.29,0,28
SUB102761,2026-06,7.41,112,0,14,259.83,1,26
SUB101310,2026-05,7.98,89,3,16,255.64,0,29
SUB101643,2026-04,13.63,349,4,15,365.73,0,29
SUB101261,2026-05,9.42,266,1,11,293.75,0,27
SUB101881,2026-04,5.73,106,4,15,109.61,1,28
SUB100687,2026-02,0.4,71,6792,10,240.67,0,28
SUB102901,2026-03,18.21,472,0,10,392.49,0,26
SUB102077,2026-02,47.57,453,4,8,645.28,0,27
SUB100500,2026-07,8.73,155,3,9,176.05,0,26
SUB102133,2026-02,6.01,70,4,12,235.69,0,29
SUB100513,2026-06,14.87,316,4,23,436.42,0,27
SUB100323,2026-02,1.23,88,3,10,104.04,0,29
SUB100923,2026-06,12.1,320,5,5,289.72,0,29
SUB101423,2026-03,0.85,291,2,16,151.18,0,29
SUB101511,2026-03,17.54,219,1,10,256.08,0,27
SUB102417,2026-03,18.45,179,2,13,258.15,0,28
SUB102557,2026-04,14.53,398,2,7,265.68,0,30
SUB100827,2026-04,13.34,156,3,9,315.81,0,29
SUB101538,2026-02,12.33,659,4,10,249.71,0,26
SUB103126,2026-03,18.57,320,2,12,318.98,1,27
SUB101762,2026-04,8.69,299,3,14,329.33,0,28
SUB100380,2026-03,11.0,111,2,9,242.92,0,30
SUB103135,2026-05,1.36,143,4,10,98.03,0,29
SUB100931,2026-06,6.16,27,3,16,206.19,0,29
SUB100759,2026-02,3.7,179,2,16,307.62,0,26
SUB102040,2026-04,18.24,667,2,17,413.11,0,28
SUB101212,2026-05,19.07,106,4,11,349.02,0,27
SUB101708,2026-02,0.6,660,3,18,138.61,0,28
SUB100371,2026-05,7.09,161,7,17,318.78,0,27
SUB102229,2026-06,3.7,560,5,16,248.12,0,26
SUB101175,2026-07,3.62,463,2,14,236.72,0,26
SUB100462,2026-04,3.98,186,1,12,82.17,0,26
SUB102609,2026-02,8.3,107,1,25,550.5,0,27
SUB102165,2026-05,7.64,56,2,10,173.5,0,30
SUB101495,2026-02,7.88,164,7,19,194.96,0,28
SUB100092,2026-07,2.35,88,2,18,120.61,0,27
SUB101903,2026-02,2.82,249,0,14,319.7,0,26
SUB101368,2026-05,12.8,205,0,2,242.71,0,28
SUB103160,2026-05,4.56,272,2,8,136.93,0,30
SUB102955,2026-02,13.17,130,5,7,237.22,0,29
SUB100469,2026-02,1.49,156,2,6,112.74,0,26
SUB101473,2026-06,6.33,7,2,21,162.36,0,26
SUB102207,2026-02,4.9,89,1,9,269.31,1,27
SUB100901,2026-07,7.21,263,4,19,124.27,0,30
SUB100618,2026-07,8.04,59,2,23,313.28,0,27
SUB102817,2026-02,5.67,75,0,26,212.63,0,26
SUB102573,2026-03,4.55,37,4,7,238.64,0,29
SUB101856,2026-06,8.14,97,1,9,368.42,0,28
SUB103082,2026-06,23.36,209,2,21,352.4,0,30
SUB100698,2026-03,5.44,87,2,8,214.2,0,28
SUB100829,2026-05,4.61,289,2,5,153.1,0,30
SUB103098,2026-04,9.53,438,1,6,319.24,0,30
SUB100783,2026-05,5.31,331,3,15,207.4,0,29
SUB101794,2026-05,10.36,146,1,10,0.0,0,30
SUB101287,2026-05,9.66,151,1,11,343.41,0,27
SUB100833,2026-02,18.67,234,2,17,279.5,1,28
SUB101190,2026-07,8.04,228,1,17,246.93,0,29
SUB101621,2026-03,2.36,86,2,18,224.62,0,27
SUB100519,2026-07,7.05,385,0,13,128.44,1,30
SUB102602,2026-07,6.06,87,4,16,223.78,0,30
SUB100911,2026-02,20.66,341,3,12,373.85,1,27
SUB102386,2026-02,5.05,15,2,8,92.03,0,26
SUB102862,2026-05,14.5,220,5,5,428.85,0,28
SUB102893,2026-03,2.01,166,0,6,141.63,0,26
SUB103035,2026-02,14.17,225,3,4,181.33,0,27
SUB101100,2026-05,0.34,49,4748,8,261.53,0,28
SUB101865,2026-04,4.63,218,1,9,216.07,0,29
SUB101454,2026-02,7.49,129,2,12,197.98,0,30
SUB101095,2026-02,1.79,347,1,12,197.6,0,28
SUB101360,2026-03,6.14,134,1,16,475.06,0,27
SUB101003,2026-02,46.85,228,5,12,467.75,0,26
SUB100595,2026-07,4.86,319,2,14,182.87,0,26
SUB101313,2026-02,6.9,642,1,14,318.95,0,28
SUB100230,2026-05,18.77,304,4,12,309.92,1,28
SUB102510,2026-02,11.41,232,0,4,301.34,0,30
SUB101961,2026-05,23.18,25,3,4,360.67,0,27
SUB102013,2026-06,10.97,286,2,6,243.13,0,29
SUB102594,2026-03,12.27,850,1,7,395.25,0,28
SUB100649,2026-05,27.88,152,3,13,345.0,0,30
SUB102861,2026-06,5.91,111,1,5,334.88,0,28
SUB103000,2026-02,12.8,472,1,22,448.17,0,30
SUB102863,2026-06,25.78,959,5,16,394.62,0,30
SUB102069,2026-07,11.72,137,2,5,242.04,0,28
SUB101157,2026-03,7.84,439,2,14,153.25,0,26
SUB102987,2026-07,18.95,44,3,7,298.12,0,30
SUB102847,2026-07,11.39,842,2,6,442.63,0,26
SUB103146,2026-04,6.81,36,4,8,186.82,0,30
SUB101245,2026-05,9.3,342,1,11,308.67,0,30
SUB100224,2026-03,4.26,127,3,7,88.04,0,27
SUB103024,2026-02,9.35,66,3,6,209.74,0,26
SUB100411,2026-05,4.97,262,1,8,204.35,0,28
SUB102751,2026-02,3.53,79,5,5,156.27,0,26
SUB101810,2026-04,39.42,105,0,16,389.19,0,30
SUB100128,2026-05,5.8,263,1,8,362.83,1,30
SUB101830,2026-04,12.24,76,2,8,212.64,1,27
SUB100252,2026-03,1.63,73,2,17,151.82,0,30
SUB100466,2026-02,15.19,140,1,11,244.62,0,29
SUB100726,2026-03,5.97,202,0,7,124.16,0,30
SUB102854,2026-03,1.77,694,1,9,157.54,0,27
SUB101289,2026-02,10.49,609,1,10,262.49,0,28
SUB100693,2026-03,7.26,125,5,12,338.54,0,29
SUB100602,2026-06,14.36,328,1,7,334.26,0,29
SUB101009,2026-03,4.84,103,1,13,159.8,0,30
SUB101450,2026-03,12.46,234,1,8,303.32,0,28
SUB100969,2026-06,1.41,331,1,10,256.83,0,26
SUB101838,2026-03,1.14,124,4,9,124.21,0,27
SUB101434,2026-07,0.27,45,4100,16,235.55,0,28
SUB102925,2026-06,12.51,269,3,17,386.15,0,26
SUB101381,2026-02,10.91,87,0,14,232.89,0,29
SUB101145,2026-04,7.44,197,3,8,187.08,0,26
SUB100510,2026-03,6.66,121,1,23,208.76,0,27
SUB101853,2026-04,5.86,118,1,9,322.19,0,26
SUB102194,2026-07,21.87,77,0,10,377.89,1,30
SUB102757,2026-02,6.93,331,5,9,255.96,0,27
SUB101202,2026-06,6.67,14,1,8,243.03,0,29
SUB101700,2026-04,20.59,99,2,12,420.9,0,26
SUB100768,2026-02,17.87,68,1,11,355.45,0,28
SUB101162,2026-04,7.83,114,3,5,287.8,0,26
SUB103190,2026-06,4.19,154,2,9,226.13,0,29
SUB101442,2026-04,5.74,149,1,13,314.46,0,26
SUB100327,2026-05,11.6,167,1,11,281.26,1,28
SUB100136,2026-07,2.87,434,1,16,297.76,0,29
SUB100860,2026-02,20.36,224,2,14,530.29,0,30
SUB100738,2026-06,27.98,332,2,12,368.76,0,28
SUB100871,2026-05,5.6,189,2,10,215.8,0,29
SUB100053,2026-05,5.83,351,3,6,305.72,0,29
SUB102125,2026-06,1.13,99,3,6,158.71,1,27
SUB100901,2026-06,3.61,152,0,16,103.28,0,30
SUB101965,2026-07,1.83,159,2,9,141.52,0,26
SUB101070,2026-07,23.26,559,1,3,333.25,0,30
SUB101601,2026-07,0.69,165,3,15,202.72,0,26
SUB100863,2026-07,13.1,40,3,12,215.0,0,29
SUB101174,2026-05,30.8,179,3,13,578.99,0,28
SUB101442,2026-05,8.29,228,2,16,266.48,0,27
SUB100102,2026-07,3.55,329,0,6,246.77,0,30
SUB100351,2026-05,5.99,51,4,14,231.31,1,30
SUB101045,2026-04,1.64,67,0,8,87.98,0,30
SUB102808,2026-04,2.36,177,2,15,133.33,0,30
SUB100086,2026-02,5.9,420,4,16,204.7,0,27
SUB101958,2026-07,12.78,308,0,12,336.59,0,30
SUB100878,2026-04,7.93,56,1,13,209.98,0,29
SUB102322,2026-04,5.68,321,3,14,299.19,0,27
SUB100802,2026-02,4.79,148,2,15,248.82,0,30
SUB100254,2026-04,0.58,106,1,11,158.67,0,28
SUB101716,2026-06,4.15,339,3,12,293.48,0,27
SUB100468,2026-04,14.67,298,2,4,413.37,0,26
SUB101108,2026-02,4.29,90,2,14,190.03,0,27
SUB101267,2026-07,7.14,277,2,15,269.12,0,28
SUB100012,2026-03,11.97,64,4,2,439.14,0,27
SUB101111,2026-03,6.05,216,2,11,212.38,0,28
SUB100577,2026-06,0.83,29,8,20,212.69,0,27
SUB100784,2026-06,21.83,117,1,0,481.83,0,30
SUB100852,2026-05,6.89,347,2,10,170.26,0,28
SUB100402,2026-04,7.31,423,4,9,254.91,0,29
SUB101147,2026-07,13.66,89,1,10,333.24,0,27
SUB102737,2026-05,15.81,422,5,13,246.86,1,28
SUB100904,2026-07,11.4,465,3,8,355.64,0,26
SUB102038,2026-05,16.02,406,1,7,346.55,0,29
SUB102638,2026-02,6.93,123,1,6,350.2,0,27
SUB100217,2026-04,1.58,226,1,15,130.39,0,28
SUB101285,2026-05,8.09,186,3,8,290.33,0,29
SUB100659,2026-02,22.6,551,3,10,480.69,0,30
SUB102956,2026-03,6.74,66,3,8,180.16,0,30
SUB100600,2026-06,7.03,167,3,24,305.65,0,28
SUB101868,2026-02,3.58,168,2,7,305.92,0,26
SUB101624,2026-04,31.66,100,2,13,465.2,0,29
SUB100958,2026-07,3.87,67,1,12,322.91,0,29
SUB100366,2026-02,9.03,119,4,14,196.7,0,27
SUB101035,2026-06,25.25,28,1,11,459.86,0,28
SUB102259,2026-02,6.81,116,2,11,333.98,0,30
SUB101193,2026-07,14.95,250,4,8,415.96,0,29
SUB102609,2026-07,6.51,284,3,21,465.18,0,29
SUB101568,2026-04,17.51,263,0,9,238.7,1,26
SUB101484,2026-05,12.64,233,2,12,146.19,0,29
SUB101294,2026-04,1.46,295,0,16,277.79,0,27
SUB100955,2026-05,8.52,198,3,8,227.23,0,29
SUB102124,2026-02,4.82,126,1,10,,0,29
SUB103178,2026-03,5.96,269,2,10,280.02,0,27
SUB100432,2026-06,11.07,157,4,3,422.05,1,29
SUB102959,2026-05,1.04,61,2,15,160.02,0,26
SUB102359,2026-02,8.07,237,2,8,291.9,0,29
SUB102236,2026-04,13.76,524,5,16,285.03,0,26
SUB102299,2026-05,1.58,290,6,14,98.29,0,29
SUB101787,2026-03,1.66,80,3,6,204.68,0,30
SUB102729,2026-04,4.38,286,1,10,184.94,0,27
SUB102199,2026-03,8.56,133,2,16,204.01,0,27
SUB101112,2026-06,6.24,604,1,9,242.79,0,28
SUB100524,2026-04,4.88,46,0,4,281.03,0,29
SUB102065,2026-05,36.38,460,1,8,0.0,2,26
SUB100510,2026-05,2.75,145,2,11,248.08,0,26
SUB100629,2026-07,13.04,294,2,11,240.8,0,30
SUB101846,2026-05,2.34,496,3,25,173.06,0,30
SUB102113,2026-06,28.53,701,1,7,549.24,0,26
SUB102462,2026-04,3.47,498,2,7,260.8,0,27
SUB100053,2026-06,6.44,337,2,9,249.04,0,27
SUB102033,2026-05,17.91,51,2,11,457.67,0,26
SUB101054,2026-04,6.03,171,1,19,161.05,0,30
SUB100428,2026-06,22.3,81,1,19,417.71,0,27
SUB101822,2026-05,4.78,418,3,8,274.12,0,27
SUB102116,2026-04,3.84,135,0,15,152.93,0,26
SUB100956,2026-02,16.16,82,2,11,383.49,0,27
SUB100398,2026-04,14.89,232,1,10,184.03,1,30
SUB101374,2026-05,8.09,290,5,8,326.67,0,27
SUB100401,2026-07,8.0,270,5,8,444.5,0,26
SUB101618,2026-04,2.98,62,3,23,246.58,0,28
SUB102211,2026-02,19.52,284,3,4,238.13,0,28
SUB100361,2026-03,17.6,138,1,20,419.54,1,30
SUB102945,2026-04,3.99,215,2,14,161.36,0,27
SUB100604,2026-02,5.92,815,1,13,229.85,0,29
SUB101331,2026-03,1.02,222,1,5,229.22,0,28
SUB100674,2026-07,5.68,201,2,13,139.35,0,26
SUB103168,2026-06,36.92,47,2,7,566.36,0,30
SUB100529,2026-06,7.58,665,2,16,242.99,0,27
SUB102805,2026-07,10.68,119,2,12,289.82,0,28
SUB101760,2026-02,7.39,300,1,4,251.1,0,28
SUB102571,2026-04,1.31,202,3,20,260.0,0,29
SUB102165,2026-03,4.91,75,1,4,131.76,0,27
SUB101124,2026-07,10.37,441,2,15,298.12,0,29
SUB100370,2026-04,5.08,355,2,12,299.96,0,28
SUB102532,2026-05,4.78,262,2,18,121.47,0,27
SUB102067,2026-05,14.1,154,0,5,413.19,0,28
SUB100009,2026-03,11.44,125,1,14,175.09,0,26
SUB103072,2026-04,4.06,158,1,9,233.65,0,27
SUB100699,2026-07,1.22,146,3,8,207.35,0,28
SUB101372,2026-02,18.21,338,2,12,185.03,0,29
SUB100218,2026-02,1.74,211,3,12,207.84,1,29
SUB101485,2026-07,2.53,109,0,4,110.85,1,26
SUB101232,2026-07,29.58,173,2,14,468.99,0,28
SUB100449,2026-06,4.24,54,1,21,236.38,0,29
SUB102514,2026-05,3.33,23,2,11,102.47,0,26
SUB102957,2026-07,10.89,171,1,16,472.23,0,30
SUB102125,2026-02,0.62,90,0,13,142.24,1,26
SUB100380,2026-06,14.63,101,2,11,240.16,0,26
SUB102195,2026-05,10.07,506,4,9,242.94,1,28
SUB101041,2026-07,9.07,75,3,14,284.03,0,26
SUB102856,2026-02,7.68,385,1,10,199.07,0,29
SUB101071,2026-02,9.36,177,3,7,290.88,0,26
SUB102934,2026-03,1.97,63,3,10,125.31,0,28
SUB102003,2026-05,14.84,282,0,8,388.96,0,29
SUB102424,2026-04,1.76,1015,0,7,154.91,1,26
SUB101172,2026-07,4.2,281,1,8,278.32,0,28
SUB102871,2026-04,34.27,170,3,8,497.54,0,26
SUB100003,2026-02,9.52,163,4,16,293.61,0,26
SUB102428,2026-02,2.22,213,2,18,229.38,0,27
SUB102089,2026-07,16.49,293,2,8,262.34,0,29
SUB101778,2026-05,10.77,274,3,10,150.89,0,30
SUB101899,2026-04,3.74,132,3,9,172.05,1,29
SUB101702,2026-05,6.05,22,3,12,139.32,0,27
SUB100882,2026-05,10.45,564,1,2,244.66,0,29
SUB101492,2026-04,0.63,86,0,10,189.17,0,28
SUB100953,2026-06,1.42,209,3,14,130.32,0,29
SUB100613,2026-04,0.55,86,2,12,72.42,0,26
SUB100969,2026-05,1.16,110,1,5,264.76,0,30
SUB103008,2026-03,3.32,323,4,11,211.15,0,27
SUB102474,2026-07,12.83,310,6,12,262.14,0,26
SUB100368,2026-02,4.46,272,3,12,225.58,0,26
SUB100081,2026-04,13.22,67,0,18,313.79,0,29
SUB100609,2026-03,14.77,158,4,7,215.41,0,27
SUB101638,2026-03,2.91,209,1,16,74.54,1,28
SUB101096,2026-06,9.49,29,1,12,257.87,0,29
SUB101760,2026-07,8.26,584,4,8,209.95,1,29
SUB101908,2026-02,8.33,179,0,9,259.57,0,28
SUB101702,2026-02,12.94,14,4,12,122.04,0,27
SUB102491,2026-02,7.36,81,1,7,288.99,0,29
SUB101724,2026-05,4.14,483,2,11,131.18,0,27
SUB100586,2026-03,2.79,236,0,3,167.63,0,26
SUB101832,2026-07,4.38,240,2,14,141.61,0,29
SUB101742,2026-04,4.54,594,0,2,171.48,0,29
SUB101392,2026-04,57.35,111,0,7,539.01,0,27
SUB102889,2026-03,19.2,45,7,16,252.01,1,27
SUB101476,2026-02,7.25,502,3,13,271.99,0,28
SUB100955,2026-02,8.85,219,1,6,205.19,0,29
SUB100752,2026-06,4.55,275,3,8,294.46,0,29
SUB102324,2026-04,1.55,247,0,12,274.42,0,26
SUB102840,2026-07,3.02,79,6,4,187.96,0,26
SUB102974,2026-07,9.77,242,2,13,491.65,0,29
SUB100555,2026-03,5.7,362,1,5,180.44,0,26
SUB101392,2026-06,56.7,109,3,9,550.46,0,28
SUB100737,2026-04,1.03,242,3,12,81.55,0,26
SUB102383,2026-04,4.74,126,1,20,142.14,0,28
SUB102488,2026-05,13.0,166,4,9,343.5,0,29
SUB100814,2026-04,13.54,361,2,13,308.29,0,29
SUB101433,2026-06,15.82,412,3,20,272.64,0,29
SUB102170,2026-04,2.28,96,1,5,115.33,0,27
SUB100247,2026-04,5.95,198,3,3,184.09,0,30
SUB102480,2026-06,15.11,297,4,8,195.31,0,27
SUB100576,2026-05,6.76,563,1,8,235.15,0,30
SUB100634,2026-06,2.82,670,1,12,231.9,0,27
SUB101827,2026-03,1.47,427,1,13,158.82,0,26
SUB101110,2026-04,6.52,282,0,4,232.77,0,27
SUB102578,2026-07,0.83,734,1,5,224.27,0,27
SUB101303,2026-02,7.31,90,2,8,280.49,0,26
SUB100536,2026-05,8.1,1042,2,15,293.88,0,26
SUB100537,2026-03,4.22,545,3,7,219.17,0,26
SUB102781,2026-02,22.26,454,0,12,428.23,0,26
SUB101899,2026-02,3.16,194,2,7,172.95,0,28
SUB103050,2026-04,16.41,714,4,4,371.9,0,28
SUB100399,2026-07,13.89,101,0,14,383.23,0,28
SUB102200,2026-02,4.98,164,0,1,168.19,0,27
SUB102831,2026-05,12.91,186,5,5,254.96,0,26
SUB102203,2026-03,1.77,799,5,15,293.22,0,27
SUB101610,2026-02,2.3,108,1,4,150.66,0,28
SUB102200,2026-07,5.91,213,1,13,169.15,0,29
SUB101294,2026-03,1.46,207,2,13,234.92,0,28
SUB101473,2026-04,5.32,7,4,18,137.76,0,30
SUB100536,2026-04,7.04,967,2,7,307.83,0,27
SUB102240,2026-02,0.63,126,7,14,127.43,0,28
SUB101635,2026-03,19.07,179,2,6,441.54,0,28
SUB101516,2026-02,10.36,212,1,11,288.34,0,27
SUB101579,2026-07,8.25,34,2,10,228.88,0,30
SUB101478,2026-02,7.47,209,1,15,0.0,0,30
SUB102430,2026-07,3.34,197,2,16,176.57,0,29
SUB100228,2026-06,15.83,102,4,5,336.02,0,26
SUB102840,2026-06,4.13,51,2,3,208.2,0,30
SUB101471,2026-05,23.06,416,1,9,299.32,0,29
SUB101409,2026-07,1.87,196,1,5,110.4,0,29
SUB102712,2026-05,5.53,377,2,11,302.5,0,30
SUB101945,2026-03,21.22,224,1,6,464.11,0,27
SUB100443,2026-07,10.22,148,1,14,272.3,0,26
SUB103197,2026-03,1.21,252,3,12,166.83,0,28
SUB101363,2026-03,1.93,119,1,9,135.0,0,29
SUB100460,2026-03,12.33,222,2,8,363.01,0,28
SUB100087,2026-04,7.88,113,3,14,340.0,0,29
SUB103185,2026-02,16.43,39,2,5,303.66,1,27
SUB102067,2026-04,19.94,107,2,10,422.37,0,29
SUB101887,2026-05,6.35,147,2,8,263.04,0,28
SUB101446,2026-07,4.86,361,3,14,181.85,0,28
SUB102506,2026-07,8.16,202,1,10,203.46,0,29
SUB100791,2026-06,2.82,308,1,12,257.19,0,29
SUB102494,2026-06,2.32,321,3,11,140.98,0,29
SUB100217,2026-05,1.57,199,1,13,128.94,0,28
SUB102906,2026-02,4.31,236,2,11,222.95,0,28
SUB100286,2026-07,8.14,406,1,6,257.31,0,27
SUB103151,2026-02,1.51,168,3,15,177.03,0,27
SUB100520,2026-04,14.57,121,5,7,376.21,1,27
SUB101247,2026-03,0.62,20,6,5,224.17,0,28
SUB103060,2026-05,14.07,145,3,19,300.33,0,27
SUB101278,2026-07,8.09,17,1,8,242.62,0,28
SUB102428,2026-05,2.15,172,0,16,286.74,0,26
SUB102116,2026-07,3.78,175,2,14,194.39,0,28
SUB101904,2026-06,5.04,217,6,8,327.8,1,30
SUB102013,2026-02,7.57,430,3,9,260.09,0,26
SUB101195,2026-06,11.3,232,0,20,309.46,0,30
SUB102528,2026-02,1.61,500,4,11,204.14,0,29
SUB101070,2026-02,18.96,451,4,6,384.06,0,30
SUB101787,2026-07,2.21,67,0,8,172.59,0,29
SUB102709,2026-02,5.71,44,0,16,242.32,0,27
SUB101939,2026-04,11.04,187,3,10,304.62,0,29
SUB102699,2026-04,7.69,317,3,13,307.86,0,29
SUB102334,2026-02,6.3,372,7,7,279.47,0,26
SUB102024,2026-03,4.37,105,2,12,245.16,0,29
SUB102415,2026-07,2.05,309,2,7,104.51,0,27
SUB102376,2026-03,13.24,452,0,16,279.88,0,30
SUB101588,2026-07,11.18,676,4,7,322.25,0,29
SUB101984,2026-02,6.77,65,1,8,173.85,0,28
SUB103000,2026-06,16.53,517,3,11,414.08,0,30
SUB100693,2026-06,5.63,135,2,16,315.26,0,27
SUB101298,2026-02,22.75,135,2,13,481.85,0,28
SUB101670,2026-04,6.48,116,3,20,313.91,0,28
SUB103140,2026-03,13.18,302,4,9,353.01,0,30
SUB100963,2026-07,14.83,98,4,11,344.54,0,27
SUB101397,2026-02,13.47,510,0,6,298.03,0,28
SUB100692,2026-03,1.5,906,1,10,147.92,0,30
SUB101919,2026-07,7.91,412,2,10,227.06,0,30
SUB102704,2026-06,1.07,262,1,12,199.38,0,30
SUB100683,2026-02,7.02,268,2,16,155.83,0,27
SUB102897,2026-03,24.13,438,2,6,244.1,0,27
SUB102983,2026-07,3.78,24,3,7,354.56,0,27
SUB100956,2026-07,14.54,102,1,12,398.46,0,27
SUB102293,2026-04,28.64,110,0,15,597.86,0,27
SUB102290,2026-04,9.65,259,2,14,276.37,0,30
SUB100956,2026-04,13.64,107,3,16,333.52,0,27
SUB100800,2026-02,9.03,630,3,16,162.66,0,28
SUB100165,2026-06,24.02,128,0,10,418.7,0,27
