customer_id,region,plan_type,contract_type,tenure_months,age,device_type,autopay_flag,intl_pack_flag,avg_monthly_gb,avg_voice_min,avg_sms,monthly_charges,total_charges,complaints_6m,avg_resolution_hours,dropped_call_rate,avg_data_speed_mbps,days_since_last_recharge,retention_call_flag,arpu,churn
TEL-12474,West,Prepaid,Monthly,20,27.0,Smartphone-Premium,1,0,24.2,130,8,311.01,6302.25,1,18.6,3.31,16.3,10,0,317.95,0
TEL-12475,North,Prepaid,Monthly,4,31.0,Smartphone-Budget,0,0,4.5,151,5,173.31,1083.52,0,0.0,2.37,35.4,19,0,269.07,0
TEL-12476,South,Postpaid,Two-Year,57,46.0,Feature,1,0,2.2,538,37,243.92,13122.69,3,38.5,0.87,17.2,26,0,238.63,0
TEL-12477,East,Prepaid,Monthly,72,52.0,Smartphone-Premium,0,0,16.3,389,16,254.95,16126.71,2,41.5,2.1,23.4,1,0,245.58,0
TEL-12478,North,Prepaid,Monthly,40,54.0,Smartphone-Budget,0,0,2.5,394,44,157.15,7983.65,1,15.7,5.39,24.1,8,0,202.1,0
TEL-12479,Central,Prepaid,Monthly,4,36.0,Smartphone-Premium,0,0,7.6,125,10,177.8,747.71,0,0.0,3.82,25.1,41,0,199.94,1
TEL-12480,North,Postpaid,Two-Year,4,42.0,Smartphone-Premium,0,0,49.0,241,6,679.85,2727.03,1,7.5,4.74,20.1,38,0,687.15,0
TEL-12481,East,Postpaid,Two-Year,13,48.0,Smartphone-Budget,1,0,5.2,152,12,296.81,5047.4,1,45.0,1.64,26.0,15,1,396.05,1
TEL-12482,South,Prepaid,Monthly,10,38.0,Smartphone-Budget,0,0,18.2,313,15,274.43,2833.05,1,37.9,5.11,37.0,21,1,275.15,1
TEL-12483,South,Prepaid,Monthly,9,45.0,Smartphone-Budget,0,0,3.7,136,11,158.48,2347.44,0,0.0,2.18,27.2,8,0,254.39,0
TEL-12484,South,Prepaid,Monthly,9,19.0,Smartphone-Premium,0,0,14.2,188,6,241.09,2294.51,0,0.0,2.0,20.8,13,0,251.78,0
TEL-12485,North,Prepaid,Monthly,36,61.0,Feature,0,0,1.7,635,43,187.18,6736.61,0,0.0,4.49,17.5,12,0,177.23,0
TEL-12486,North,Postpaid,Monthly,10,26.0,Smartphone-Budget,0,0,5.9,182,12,316.91,3911.77,1,32.0,1.76,29.4,18,0,367.55,0
TEL-12487,East,Postpaid,Two-Year,12,35.0,Smartphone-Budget,0,0,16.2,219,3,442.6,5457.09,2,4.3,5.92,32.6,9,0,484.36,0
TEL-12488,Central,Prepaid,Monthly,11,35.0,Smartphone-Budget,1,0,2.6,197,9,169.44,1869.61,0,0.0,2.09,6.9,16,1,172.44,1
TEL-12489,East,Postpaid,Monthly,72,38.0,Smartphone-Budget,0,0,14.6,345,9,375.93,24657.86,1,3.1,1.21,24.8,2,0,372.7,0
TEL-12490,North,Prepaid,Monthly,72,58.0,Smartphone-Budget,0,0,1.2,765,29,233.33,18620.42,0,0.0,1.3,26.8,14,0,246.44,0
TEL-12491,North,Postpaid,Monthly,21,20.0,Smartphone-Budget,0,0,31.7,198,3,529.59,10291.34,1,8.5,2.16,29.5,0,0,503.67,0
TEL-12492,West,Prepaid,Monthly,33,63.0,Feature,0,0,2.4,342,43,160.72,6573.48,1,39.5,3.04,34.2,2,0,195.03,0
TEL-12493,North,Prepaid,Annual,1,27.0,Feature,0,0,1.8,212,10,153.14,199.78,0,0.0,2.79,27.6,18,1,194.58,0
TEL-12494,North,Postpaid,Monthly,2,18.0,Feature,1,0,5.1,134,9,238.72,558.46,1,10.1,1.84,15.4,17,1,285.17,1
TEL-12495,North,Postpaid,Monthly,32,27.0,Smartphone-Premium,1,0,9.3,516,17,325.95,15306.7,1,31.4,1.78,24.7,8,0,472.16,0
TEL-12496,South,Prepaid,Monthly,56,42.0,Feature,1,0,2.7,452,36,124.82,7418.26,1,9.3,0.7,23.4,21,0,126.01,0
TEL-12497,South,Postpaid,Annual,16,18.0,Smartphone-Budget,0,0,27.8,199,4,497.38,8047.39,5,3.0,0.84,19.2,12,0,504.96,0
TEL-12498,South,Postpaid,Annual,40,35.0,Smartphone-Premium,1,0,6.5,303,19,269.77,12936.05,0,0.0,5.44,34.4,8,0,302.15,0
TEL-12499,East,Postpaid,Monthly,5,18.0,Smartphone-Budget,1,0,42.8,143,7,605.97,3650.69,1,37.7,4.19,33.4,17,0,680.63,0
TEL-12500,West,Prepaid,Annual,14,36.0,Smartphone-Budget,0,0,21.0,326,16,362.01,5993.6,0,0.0,2.33,30.2,7,0,436.96,0
TEL-12501,East,Prepaid,Monthly,6,23.0,Smartphone-Budget,0,0,2.7,219,12,137.08,747.38,0,0.0,0.64,38.6,3,1,132.52,1
TEL-12502,Central,Postpaid,Two-Year,7,38.0,Smartphone-Budget,1,0,2.9,230,11,234.89,1307.04,2,19.5,3.06,6.8,7,0,200.25,0
TEL-12503,West,Postpaid,Monthly,17,32.0,Smartphone-Budget,1,0,31.4,153,3,501.83,9339.02,0,0.0,2.2,24.1,6,0,575.72,0
TEL-12504,East,Postpaid,Two-Year,15,28.0,Smartphone-Premium,0,0,3.1,170,9,280.26,7090.49,1,16.5,1.55,27.9,14,0,469.14,0
TEL-12505,Central,Prepaid,Monthly,15,31.0,Smartphone-Budget,0,0,4.2,73,6,117.28,2485.95,1,32.8,0.35,20.5,8,0,154.96,0
TEL-12506,East,Prepaid,Monthly,11,40.0,Smartphone-Budget,1,0,2.8,148,4,188.84,3373.7,0,0.0,6.28,12.3,1,1,296.22,1
TEL-12507,Central,Prepaid,Monthly,45,51.0,Feature,0,0,1.5,670,37,166.44,8836.72,0,0.0,7.53,11.8,11,0,188.75,0
TEL-12508,South,Prepaid,Monthly,37,58.0,Smartphone-Budget,1,0,12.4,306,12,244.06,11599.69,1,6.8,0.54,22.6,19,0,301.76,0
TEL-12509,North,Postpaid,Annual,8,19.0,Smartphone-Premium,1,0,5.1,104,6,290.59,3834.13,0,0.0,2.44,30.3,8,0,466.54,0
TEL-12510,Central,Prepaid,Monthly,5,20.0,Smartphone-Premium,0,0,5.4,108,15,114.24,519.86,3,31.9,5.3,1.2,3,1,97.26,1
TEL-12511,South,Prepaid,Monthly,18,21.0,Smartphone-Premium,0,0,24.9,220,6,368.7,7363.12,0,0.0,5.2,36.0,11,0,419.56,0
TEL-12512,North,Postpaid,Monthly,30,34.0,Smartphone-Premium,0,1,33.8,175,5,668.4,22934.19,1,17.4,3.61,33.0,26,0,719.26,0
TEL-12513,North,Postpaid,Annual,40,41.0,Smartphone-Budget,0,0,1.6,515,41,321.93,12833.46,1,48.0,2.91,14.4,9,0,313.55,0
TEL-12514,South,Postpaid,Annual,14,18.0,Smartphone-Budget,1,0,28.8,147,3,496.58,8135.85,2,25.1,4.94,37.4,9,0,547.11,0
TEL-12515,West,Prepaid,Annual,11,19.0,Smartphone-Premium,0,0,37.4,213,8,420.64,5919.16,1,14.0,4.25,26.4,7,0,569.68,0
TEL-12516,West,Prepaid,Annual,7,20.0,Smartphone-Budget,0,0,30.5,146,8,403.52,3375.41,0,0.0,1.28,15.7,20,1,459.09,1
TEL-12517,East,Postpaid,Annual,22,38.0,Smartphone-Budget,0,1,11.6,324,12,457.03,11610.22,0,0.0,3.15,37.9,9,0,536.53,0
TEL-12518,East,Prepaid,Monthly,1,61.0,Feature,0,0,2.1,744,25,177.6,175.37,0,0.0,5.82,20.4,6,1,197.38,1
TEL-12519,North,Prepaid,Monthly,25,18.0,Smartphone-Premium,1,0,31.7,177,3,384.18,8596.02,0,0.0,3.66,19.9,19,1,357.56,0
TEL-12520,East,Postpaid,Annual,14,18.0,Smartphone-Premium,0,0,47.2,216,9,623.88,9172.71,0,0.0,5.47,14.3,2,0,670.67,0
TEL-12521,East,Postpaid,Annual,11,18.0,Smartphone-Premium,0,0,38.2,137,3,550.57,5263.01,0,0.0,3.05,24.9,4,0,513.47,0
TEL-12522,West,Prepaid,Monthly,1,42.0,Smartphone-Budget,0,0,4.3,162,5,222.04,242.73,0,0.0,4.78,27.7,6,0,245.04,0
TEL-12523,Central,Prepaid,Monthly,15,28.0,Smartphone-Premium,1,0,7.4,252,13,114.96,1194.34,0,0.0,1.07,11.8,13,1,77.96,1
TEL-12524,East,Prepaid,Monthly,55,50.0,Feature,1,0,3.1,393,36,136.64,7526.91,1,1.7,1.58,34.1,5,0,132.1,0
TEL-12525,North,Prepaid,Monthly,72,50.0,Smartphone-Budget,0,0,2.3,331,33,113.16,17179.56,0,0.0,4.96,33.6,12,0,235.51,0
TEL-12526,North,Postpaid,Two-Year,14,28.0,Smartphone-Budget,0,0,3.8,180,5,257.27,3752.34,0,0.0,2.79,33.3,4,0,273.99,0
TEL-12527,North,Prepaid,Monthly,36,38.0,Smartphone-Premium,0,0,23.9,411,17,324.85,12355.3,0,,6.0,37.3,29,0,346.54,0
TEL-12528,Central,Prepaid,Monthly,8,26.0,Smartphone-Premium,1,0,35.0,182,5,389.74,3066.2,1,11.5,2.49,15.3,8,1,383.06,1
TEL-12529,East,Prepaid,Monthly,2,31.0,Smartphone-Budget,0,1,2.8,197,4,218.22,517.42,1,8.0,4.6,25.6,8,0,263.18,0
TEL-12530,Central,Prepaid,Monthly,12,20.0,Smartphone-Budget,0,0,6.8,100,9,162.86,2226.81,1,9.5,2.75,26.1,13,1,176.63,1
TEL-12531,North,Postpaid,Two-Year,13,45.0,Smartphone-Budget,1,0,9.8,326,9,338.14,5066.73,0,0.0,3.37,33.7,11,0,371.35,0
TEL-12532,North,Postpaid,Two-Year,41,36.0,Smartphone-Budget,0,0,16.9,177,18,402.73,16068.48,0,0.0,1.03,26.4,15,0,391.96,0
TEL-12533,Central,Prepaid,Monthly,72,52.0,Feature,0,0,2.2,421,27,108.31,8837.44,0,0.0,2.94,17.6,13,0,123.16,0
TEL-12534,South,Postpaid,Annual,12,18.0,Smartphone-Premium,0,0,25.7,149,6,492.27,6054.47,0,0.0,1.28,23.4,9,0,517.25,0
TEL-12535,North,Prepaid,Monthly,22,56.0,Feature,0,0,1.6,78,36,137.91,5583.32,0,0.0,1.76,38.6,5,0,246.83,0
TEL-12536,North,Postpaid,Annual,25,33.0,Smartphone-Premium,0,0,42.9,267,8,624.92,19891.59,0,0.0,4.02,36.9,14,0,788.19,0
TEL-12537,South,Prepaid,Monthly,55,44.0,Smartphone-Budget,0,0,19.3,171,16,321.53,18895.3,0,0.0,2.0,19.1,12,0,354.85,0
TEL-12538,South,Postpaid,Annual,20,45.0,Smartphone-Premium,1,1,11.8,418,14,488.1,11345.22,3,14.3,1.23,15.3,7,0,512.53,0
TEL-12539,East,Prepaid,Monthly,15,23.0,Smartphone-Budget,0,0,21.6,136,3,264.82,4795.69,2,67.8,6.67,19.9,13,1,307.82,1
TEL-12540,Central,Prepaid,Monthly,23,41.0,Smartphone-Premium,0,0,12.9,242,20,217.51,5190.25,0,0.0,1.19,8.9,3,0,219.44,0
TEL-12541,North,Prepaid,Monthly,72,55.0,Feature,0,0,0.7,621,36,207.78,15246.13,1,44.9,5.16,32.8,6,0,224.23,0
TEL-12542,North,Postpaid,Annual,5,45.0,Smartphone-Premium,1,0,14.3,280,16,341.69,1994.64,1,17.6,1.06,32.6,18,0,396.78,0
TEL-12543,North,Prepaid,Monthly,7,34.0,Smartphone-Budget,0,0,3.4,228,9,104.01,886.06,0,0.0,5.72,28.0,36,1,132.24,0
TEL-12544,South,Postpaid,Two-Year,10,18.0,Smartphone-Budget,0,0,3.4,113,12,237.0,2860.33,1,17.9,3.15,22.0,10,0,300.83,0
TEL-12545,West,Prepaid,Monthly,72,48.0,Smartphone-Budget,0,0,2.2,205,30,107.1,6560.14,3,40.4,0.95,11.0,4,0,87.1,0
TEL-12546,East,Postpaid,Annual,14,41.0,Smartphone-Premium,1,0,15.7,274,5,422.14,6376.69,1,15.5,1.67,23.4,8,0,456.51,0
TEL-12547,East,Prepaid,Monthly,8,21.0,Smartphone-Budget,0,0,6.0,150,9,224.0,2215.0,0,0.0,2.89,21.4,4,1,280.89,1
TEL-12548,North,Postpaid,Monthly,11,28.0,Smartphone-Premium,1,1,3.4,173,9,415.1,5745.87,0,0.0,1.15,34.6,1,0,502.16,0
TEL-12549,West,Prepaid,Monthly,58,51.0,Feature,0,0,2.5,452,36,149.24,8168.41,1,4.1,8.6,17.6,2,1,148.63,1
TEL-12550,West,Prepaid,Monthly,57,44.0,Smartphone-Budget,0,0,3.0,654,38,174.41,13117.6,0,0.0,1.78,34.2,22,0,238.24,0
TEL-12551,East,Prepaid,Monthly,46,37.0,Smartphone-Budget,0,0,9.7,430,20,203.76,11212.67,0,0.0,2.41,33.7,9,0,245.23,0
TEL-12552,West,Prepaid,Monthly,8,18.0,Smartphone-Premium,0,0,30.5,208,10,419.2,2987.41,0,0.0,0.06,22.9,2,0,369.9,0
TEL-12553,West,Prepaid,Monthly,37,65.0,Feature,0,0,1.7,782,40,231.6,8454.6,2,39.6,0.63,32.8,29,0,219.01,0
TEL-12554,Central,Prepaid,Monthly,17,22.0,Smartphone-Premium,0,0,35.2,199,3,426.99,6793.51,0,0.0,2.22,17.7,4,0,413.99,0
TEL-12555,East,Prepaid,Monthly,8,25.0,Smartphone-Premium,1,0,4.9,94,6,148.05,1141.18,0,0.0,3.7,41.3,5,0,137.41,0
TEL-12556,South,Prepaid,Monthly,7,35.0,Smartphone-Budget,0,0,2.1,228,6,121.48,899.8,0,0.0,0.96,23.4,9,1,135.26,1
TEL-12557,East,Postpaid,Annual,44,66.0,Smartphone-Budget,1,0,1.9,482,45,241.7,12368.58,0,0.0,6.11,19.4,31,0,302.02,0
TEL-12558,North,Postpaid,Monthly,13,41.0,Smartphone-Premium,0,0,14.2,271,16,333.25,4673.25,2,14.5,1.47,27.2,12,1,350.44,1
TEL-12559,North,Prepaid,Annual,19,18.0,Smartphone-Premium,0,0,38.6,235,7,458.73,9171.09,0,0.0,3.82,28.6,20,0,480.48,0
TEL-12560,East,Prepaid,Monthly,12,33.0,Smartphone-Budget,0,0,3.8,113,7,105.76,1254.98,0,0.0,7.45,26.4,10,0,110.28,0
TEL-12561,North,Prepaid,Monthly,8,22.0,Smartphone-Premium,0,0,21.7,253,7,297.39,2423.94,2,7.0,4.45,7.6,7,1,301.35,1
TEL-12562,North,Postpaid,Monthly,1,31.0,Smartphone-Budget,0,0,1.7,173,4,262.11,299.53,1,29.9,0.3,19.6,2,0,271.65,0
TEL-12563,North,Postpaid,Two-Year,14,42.0,Smartphone-Budget,1,0,4.1,86,6,264.15,3337.49,3,20.4,1.14,33.6,3,0,242.93,0
TEL-12564,North,Prepaid,Monthly,45,37.0,Smartphone-Premium,0,0,18.1,411,18,326.57,13973.11,1,16.8,7.58,25.5,10,0,314.87,0
TEL-12565,North,Prepaid,Monthly,19,54.0,Smartphone-Budget,1,0,1.9,413,37,173.39,3334.96,0,0.0,0.88,26.2,8,0,182.71,0
TEL-12566,North,Prepaid,Monthly,55,36.0,Smartphone-Budget,0,0,10.8,489,18,198.11,13950.72,0,0.0,3.92,23.6,27,1,248.56,1
TEL-12567,East,Postpaid,Monthly,5,30.0,Smartphone-Budget,0,0,4.0,166,9,263.99,1466.89,1,20.5,6.22,23.4,8,1,286.13,1
TEL-12568,South,Postpaid,Monthly,6,35.0,Smartphone-Premium,0,0,2.1,258,8,229.03,1412.75,2,4.8,5.13,30.7,13,1,239.71,1
TEL-12569,South,Postpaid,Monthly,72,37.0,Smartphone-Budget,1,0,12.8,210,20,375.28,24300.96,4,20.8,1.09,33.3,6,0,344.93,0
TEL-12570,South,Prepaid,Annual,12,35.0,Smartphone-Budget,0,0,5.6,213,6,208.71,2427.9,0,0.0,4.76,26.4,14,1,191.49,1
TEL-12571,West,Prepaid,Monthly,51,39.0,Smartphone-Premium,0,1,20.7,273,17,444.97,25577.73,1,22.8,3.05,25.5,3,0,524.76,0
TEL-12572,South,Prepaid,Monthly,29,45.0,Smartphone-Budget,0,0,11.7,258,8,278.48,8813.02,0,0.0,3.82,34.8,1,0,296.0,0
TEL-12573,Central,Postpaid,Annual,32,46.0,Feature,0,0,15.3,438,14,398.79,12894.59,0,0.0,0.93,19.3,10,0,398.3,0
TEL-12574,Central,Postpaid,Monthly,13,18.0,Smartphone-Budget,0,0,20.2,250,7,422.06,5401.33,2,53.3,1.28,23.4,4,1,422.84,1
TEL-12575,North,Prepaid,Monthly,19,29.0,Smartphone-Premium,1,0,21.8,253,8,259.13,4768.15,1,14.9,1.6,18.0,12,0,273.94,0
TEL-12576,North,Prepaid,Monthly,61,62.0,Feature,0,0,1.7,441,28,180.07,11922.81,0,0.0,0.4,34.5,17,0,204.32,0
TEL-12577,West,Prepaid,Monthly,11,20.0,Smartphone-Budget,0,0,6.5,247,8,174.25,1831.62,0,0.0,0.86,,61,0,158.44,0
TEL-12578,Central,Prepaid,Monthly,48,30.0,Smartphone-Premium,0,0,14.5,311,16,303.31,17621.23,0,0.0,1.59,4.6,2,0,360.54,0
TEL-12579,East,Prepaid,Monthly,12,24.0,Smartphone-Premium,0,1,23.4,271,6,490.6,6950.43,0,0.0,4.62,10.7,7,0,543.63,0
TEL-12580,South,Postpaid,Annual,41,46.0,Smartphone-Budget,1,0,7.6,218,11,270.04,12628.68,0,0.0,2.89,35.1,9,0,317.62,0
TEL-12581,North,Prepaid,Monthly,7,25.0,Smartphone-Budget,0,0,4.8,137,10,153.03,1218.15,2,34.1,1.9,33.5,32,1,171.62,1
TEL-12582,North,Postpaid,Annual,2,20.0,Smartphone-Budget,1,0,5.2,211,8,241.0,589.88,1,36.8,4.78,26.5,13,1,302.02,1
TEL-12583,East,Postpaid,Two-Year,8,32.0,Smartphone-Budget,0,1,52.1,262,0,830.04,6284.32,1,9.1,3.16,28.8,23,0,860.06,0
TEL-12584,South,Prepaid,Monthly,18,18.0,Smartphone-Premium,0,1,40.3,175,6,611.65,13308.33,0,0.0,1.79,29.1,9,0,720.1,0
TEL-12585,East,Prepaid,Annual,30,62.0,Feature,0,0,2.6,487,30,154.68,6912.28,1,7.4,4.38,27.9,9,0,246.2,0
TEL-12586,South,Prepaid,Monthly,23,41.0,Smartphone-Budget,1,0,14.9,171,14,249.94,8796.23,0,0.0,10.75,24.2,12,0,367.19,0
TEL-12587,Central,Postpaid,Monthly,11,31.0,Smartphone-Premium,1,0,3.7,137,10,293.35,2899.03,1,39.3,5.89,11.4,12,1,251.39,1
TEL-12588,Central,Postpaid,Monthly,50,56.0,Feature,0,0,1.7,568,41,311.93,14561.71,0,0.0,3.17,28.8,39,0,310.27,0
TEL-12589,West,Prepaid,Monthly,16,34.0,Smartphone-Premium,0,0,1.8,230,13,127.2,4327.37,0,0.0,5.38,22.9,21,1,260.73,1
TEL-12590,South,Prepaid,Monthly,41,34.0,Smartphone-Budget,0,0,12.6,396,19,212.44,8845.4,1,40.4,2.08,31.8,21,0,229.84,0
TEL-12591,North,Prepaid,Monthly,67,40.0,Smartphone-Budget,0,1,12.6,301,14,427.37,33977.93,2,29.7,4.97,25.2,20,0,503.44,0
TEL-12592,South,Prepaid,Monthly,20,30.0,Smartphone-Premium,0,0,29.5,226,10,347.56,8063.86,0,0.0,2.79,12.6,12,0,363.8,0
TEL-12593,East,Prepaid,Monthly,12,26.0,Smartphone-Premium,0,0,6.0,175,8,184.19,2098.55,1,74.2,1.55,19.8,10,1,180.91,1
TEL-12594,South,Postpaid,Monthly,2,18.0,Smartphone-Budget,1,0,4.9,155,13,259.9,686.42,1,40.8,4.36,29.1,3,0,351.24,0
TEL-12595,East,Postpaid,Monthly,24,20.0,Smartphone-Budget,0,0,34.1,137,5,550.8,13145.12,1,34.5,9.92,45.2,15,0,566.87,0
TEL-12596,North,Prepaid,Monthly,8,18.0,Smartphone-Budget,0,0,4.0,169,5,216.05,1611.29,1,25.1,0.46,21.9,20,1,207.37,1
TEL-12597,North,Prepaid,Annual,9,23.0,Smartphone-Budget,0,0,3.6,102,10,79.78,609.19,0,0.0,0.79,24.0,8,0,70.0,0
TEL-12598,North,Postpaid,Two-Year,35,46.0,Smartphone-Premium,0,0,14.0,294,16,360.85,12960.41,1,,2.66,23.8,7,0,369.33,0
TEL-12599,East,Prepaid,Monthly,57,38.0,Feature,0,1,1.5,559,26,336.42,28623.91,0,0.0,2.46,30.7,13,0,487.69,0
TEL-12600,North,Postpaid,Annual,23,34.0,Smartphone-Premium,1,0,25.5,156,7,501.28,11978.26,2,6.2,5.11,25.7,10,0,522.45,0
TEL-12601,South,Prepaid,Monthly,59,57.0,Feature,0,0,1.4,328,25,148.41,7428.59,1,12.4,3.36,23.0,16,0,121.13,0
TEL-12602,South,Postpaid,Monthly,1,26.0,Smartphone-Budget,1,0,4.5,138,3,335.13,324.21,2,16.5,5.35,18.2,14,0,320.91,0
TEL-12603,South,Prepaid,Monthly,16,28.0,Smartphone-Premium,1,0,34.9,222,2,444.31,7222.65,0,0.0,9.29,21.7,11,0,462.13,0
TEL-12604,West,Prepaid,Monthly,11,37.0,Smartphone-Premium,0,0,5.8,175,11,170.5,2032.86,1,45.8,1.42,31.4,23,0,189.45,0
TEL-12605,East,Prepaid,Monthly,6,26.0,Feature,0,0,3.3,67,9,102.92,1416.35,2,37.8,1.47,30.6,8,1,245.12,1
TEL-12606,East,Prepaid,Monthly,14,39.0,Smartphone-Budget,1,0,2.8,199,8,143.96,2755.84,4,24.4,0.28,34.8,18,0,191.13,0
TEL-12607,South,Prepaid,Monthly,2,19.0,Smartphone-Budget,0,0,3.8,51,7,157.16,361.76,0,0.0,4.2,14.9,1,0,175.18,0
TEL-12608,East,Postpaid,Annual,31,53.0,Feature,1,1,2.2,663,27,448.05,17387.27,2,12.7,4.27,32.9,33,0,541.26,0
TEL-12609,East,Prepaid,Monthly,22,26.0,Smartphone-Budget,0,0,41.8,167,6,472.86,9037.16,0,0.0,2.98,33.4,9,0,422.91,0
TEL-12610,South,Postpaid,Two-Year,56,55.0,Feature,0,0,1.3,534,41,272.22,15970.69,1,9.9,3.32,20.0,20,0,292.91,0
TEL-12611,North,Prepaid,Monthly,15,28.0,Smartphone-Premium,0,0,22.4,183,2,285.33,5261.09,0,0.0,10.57,13.7,11,0,373.55,0
TEL-12612,North,Prepaid,Monthly,18,44.0,Smartphone-Budget,0,0,23.6,300,16,303.57,6376.71,1,13.2,2.12,28.0,17,0,348.24,0
TEL-12613,East,Prepaid,Monthly,67,46.0,Smartphone-Budget,0,0,20.3,294,9,354.5,23710.83,0,0.0,0.63,26.6,3,0,359.03,0
TEL-12614,East,Prepaid,Monthly,10,26.0,Smartphone-Budget,0,0,3.9,150,6,183.23,2479.8,0,0.0,4.27,36.6,23,0,243.75,0
TEL-12615,West,Prepaid,Monthly,66,43.0,Feature,0,0,8.2,425,13,218.92,16589.17,1,12.9,4.21,27.2,38,0,250.88,0
TEL-12616,South,Prepaid,Annual,34,55.0,Smartphone-Budget,0,0,2.2,714,35,201.18,7038.57,1,11.5,5.78,23.3,6,0,214.65,0
TEL-12617,North,Prepaid,Monthly,67,47.0,Smartphone-Premium,0,0,10.3,449,19,230.79,16832.17,0,0.0,9.6,28.9,4,1,251.08,1
TEL-12618,North,Postpaid,Annual,31,42.0,Smartphone-Budget,1,0,22.7,315,17,440.67,13899.57,1,31.8,8.7,26.4,25,1,451.23,0
TEL-12619,Central,Prepaid,Annual,12,29.0,Smartphone-Budget,0,0,4.1,178,5,155.39,2414.45,2,52.3,5.44,26.2,20,0,201.01,0
TEL-12620,West,Prepaid,Monthly,3,29.0,Smartphone-Budget,0,0,3.8,175,7,204.83,799.62,3,33.6,2.39,30.4,4,1,261.33,1
TEL-12621,East,Prepaid,Monthly,52,47.0,Smartphone-Premium,0,0,14.8,280,17,231.22,11885.93,1,25.5,1.47,21.0,9,0,237.48,0
TEL-12622,South,Prepaid,Monthly,49,43.0,Smartphone-Premium,0,0,4.9,352,17,175.72,9703.61,0,0.0,3.49,39.6,4,0,207.77,0
TEL-12623,Central,Prepaid,Monthly,47,44.0,Feature,0,0,2.2,639,32,146.15,8197.43,1,27.6,3.08,14.6,19,0,189.97,0
TEL-12624,West,Prepaid,Monthly,9,39.0,Smartphone-Budget,0,0,6.2,241,8,198.87,1877.41,0,0.0,2.78,34.5,18,0,212.48,0
TEL-12625,East,Prepaid,Monthly,21,20.0,Smartphone-Premium,0,0,4.7,106,13,159.46,4108.65,1,3.7,4.0,22.3,11,0,190.0,0
TEL-12626,South,Postpaid,Monthly,23,52.0,Feature,1,0,1.8,677,30,319.85,7526.79,1,34.6,3.0,15.5,20,0,301.5,0
TEL-12627,West,Prepaid,Monthly,38,56.0,Feature,0,0,19.7,446,13,370.87,15883.52,0,0.0,3.05,42.4,3,0,409.66,0
TEL-12628,West,Prepaid,Monthly,49,42.0,Smartphone-Budget,0,0,2.8,434,43,220.12,15899.89,1,19.6,3.7,36.7,7,0,307.24,0
TEL-12629,North,Prepaid,Monthly,24,55.0,Smartphone-Budget,0,0,19.4,201,15,235.09,5373.94,0,0.0,5.76,31.8,6,1,237.11,1
TEL-12630,South,Prepaid,Monthly,1,32.0,Smartphone-Premium,0,0,3.6,128,12,79.0,68.53,0,0.0,4.67,47.0,2,0,70.0,0
TEL-12631,South,Postpaid,Monthly,58,39.0,Feature,1,1,11.6,317,9,512.8,33945.2,0,0.0,3.47,,11,0,567.05,0
TEL-12632,North,Prepaid,Monthly,28,38.0,Smartphone-Premium,0,0,6.7,531,20,228.71,7752.1,1,1.0,3.32,30.2,13,0,259.34,0
TEL-12633,North,Postpaid,Monthly,32,23.0,Feature,0,0,9.9,316,12,362.72,11017.44,2,21.1,2.17,32.9,18,1,357.39,1
TEL-12634,North,Postpaid,Annual,16,19.0,Smartphone-Premium,1,1,40.0,272,8,806.68,13048.31,0,0.0,1.4,33.4,5,0,826.84,0
TEL-12635,South,Prepaid,Monthly,18,30.0,Smartphone-Premium,0,0,4.7,159,9,128.45,2155.73,1,25.6,0.26,12.9,0,0,120.7,0
TEL-12636,North,Postpaid,Two-Year,62,,Smartphone-Budget,0,1,7.2,334,11,557.18,39858.38,1,19.4,1.84,19.9,5,0,617.96,0
TEL-12637,West,Postpaid,Two-Year,14,19.0,Smartphone-Budget,1,0,4.2,160,6,244.4,3639.57,0,0.0,2.64,16.5,5,0,249.15,0
TEL-12638,North,Postpaid,Two-Year,2,36.0,Smartphone-Budget,1,0,5.1,182,11,297.36,569.32,1,8.4,3.37,29.7,13,1,294.52,0
TEL-12639,East,Prepaid,Monthly,32,46.0,Smartphone-Budget,0,0,19.2,310,18,272.06,11176.14,2,21.6,3.68,27.5,7,0,334.8,0
TEL-12640,North,Prepaid,Monthly,15,18.0,Smartphone-Budget,0,0,4.6,145,8,141.42,2466.32,1,16.3,1.08,13.8,2,0,162.77,0
TEL-12641,Central,Prepaid,Monthly,9,24.0,Smartphone-Budget,0,0,2.4,147,9,139.31,1729.87,0,0.0,0.91,25.7,6,0,192.36,0
TEL-12642,West,Prepaid,Monthly,22,23.0,Smartphone-Budget,0,0,28.9,252,7,393.26,7937.27,0,0.0,2.14,36.2,18,0,375.84,1
TEL-12643,North,Postpaid,Annual,4,46.0,Smartphone-Premium,0,0,3.7,71,9,216.05,883.84,1,8.0,0.96,30.9,14,0,222.88,0
TEL-12644,North,Prepaid,Monthly,55,38.0,Smartphone-Budget,0,0,19.9,286,17,275.58,16249.61,1,19.5,6.28,21.6,2,0,306.76,0
TEL-12645,West,Prepaid,Monthly,49,53.0,Feature,1,0,1.6,597,32,158.08,8788.32,1,35.3,2.24,24.1,7,0,177.88,0
TEL-12646,South,Postpaid,Two-Year,7,26.0,Smartphone-Premium,1,0,4.1,158,4,227.99,1713.26,1,16.5,1.95,18.3,6,0,241.32,0
